Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2024-08-03 06:00:00,238.11666666666667,242.9333333333333,1.0293333333333334,51.800000000000004,1.0,0.0,0.0,0.0,175.76666666666665,21.066666666666666,0.0,27.516666666666666,18.516666666666666,1307.95,4.366666666666666,44.949999999999996,49.31666666666666,4.6499999999999995,84.71666666666667,80.06666666666666,72.7,-7.366666666666667,46.0,0.0,45.0,47.0,72.31666666666666,8.683333333333334,11.366666666666667,7.633333333333333
2024-08-03 07:00:00,261.76666666666665,251.98333333333335,0.9625,53.63333333333333,1.0,0.0,0.0,0.0,182.0,22.366666666666664,0.0,29.099999999999998,18.516666666666666,1345.7166666666667,4.666666666666667,44.96666666666667,49.63333333333333,4.983333333333333,85.8,80.81666666666666,72.7,-8.116666666666667,46.833333333333336,0.0,45.833333333333336,47.0,72.16666666666667,8.9,11.549999999999999,7.383333333333333
2024-08-03 08:00:00,305.06666666666666,267.6666666666667,0.8781666666666667,57.15,1.0,0.0,0.0,0.0,194.4,22.71666666666667,0.0,31.099999999999998,19.400000000000002,1364.2833333333333,5.366666666666667,44.1,49.46666666666667,5.6499999999999995,87.5,81.85000000000001,72.7,-9.15,47.0,0.0,46.833333333333336,47.833333333333336,72.61666666666666,8.483333333333333,11.633333333333333,7.25
2024-08-03 09:00:00,336.76666666666665,291.1666666666667,0.8661666666666666,62.949999999999996,1.0,0.0,0.0,0.0,213.5666666666667,23.933333333333334,0.0,33.166666666666664,20.5,1389.1333333333332,5.816666666666666,44.1,49.916666666666664,6.033333333333334,88.96666666666665,82.93333333333334,72.7,-10.233333333333333,47.833333333333336,0.0,47.833333333333336,48.833333333333336,73.25,8.25,11.416666666666666,7.066666666666666
2024-08-03 10:00:00,377.68333333333334,311.56666666666666,0.8251666666666666,68.7,1.0,0.0,0.0,0.0,233.13333333333333,24.2,0.0,33.550000000000004,20.683333333333334,1398.1499999999999,6.483333333333333,44.199999999999996,50.68333333333334,6.6000000000000005,90.08333333333333,83.48333333333333,72.7,-10.783333333333333,48.0,0.0,48.0,49.0,74.81666666666666,7.783333333333334,10.75,6.6499999999999995
2024-08-03 11:00:00,381.15000000000003,330.84999999999997,0.8686666666666666,73.48333333333333,1.0,0.0,0.0,0.0,249.58333333333334,24.183333333333334,0.0,35.35,21.766666666666666,1400.0,6.533333333333334,44.31666666666666,50.85,6.416666666666667,90.3,83.88333333333334,72.7,-11.183333333333332,48.0,0.0,48.833333333333336,49.833333333333336,75.33333333333333,7.333333333333333,10.700000000000001,6.616666666666667
2024-08-03 12:00:00,317.18333333333334,278.40000000000003,0.6953333333333332,58.0,0.8333333333333334,0.0,0.0,0.0,196.8166666666667,24.133333333333336,0.0,35.56666666666667,21.849999999999998,1163.9333333333334,6.55,44.4,50.949999999999996,6.449999999999999,90.91666666666667,84.46666666666667,72.7,-11.766666666666666,48.0,0.0,49.0,50.0,61.86666666666667,11.283333333333333,16.616666666666667,10.216666666666667
2024-08-03 13:00:00,387.9666666666667,333.53333333333336,0.8595,74.23333333333333,1.0,0.0,0.0,0.0,251.8166666666667,24.166666666666668,0.0,35.56666666666667,21.95,1400.2333333333333,6.6499999999999995,44.23333333333333,50.88333333333333,6.5,91.05,84.55,72.7,-11.85,48.0,0.0,49.0,50.0,75.46666666666665,7.25,10.666666666666666,6.583333333333333
2024-08-03 14:00:00,387.18333333333334,334.8,0.8656666666666667,74.53333333333333,1.0,0.0,0.0,0.0,253.08333333333334,24.3,0.0,35.6,21.833333333333332,1400.9666666666665,6.633333333333333,44.6,51.23333333333333,6.3500000000000005,92.2,85.85000000000001,72.7,-13.15,48.0,0.0,49.0,50.0,75.58333333333333,7.25,10.65,6.533333333333334
2024-08-03 15:00:00,409.2,347.5,0.8494999999999999,78.39999999999999,1.0,0.0,0.0,0.0,265.93333333333334,24.25,0.0,35.65,21.666666666666668,1409.6833333333334,6.966666666666666,45.56666666666666,52.53333333333333,6.616666666666667,93.43333333333334,86.81666666666666,72.7,-14.116666666666667,48.0,0.0,49.0,50.0,76.5,6.983333333333333,10.25,6.25
