Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2024-03-01 10:00:00,435.95,354.5333333333333,0.8133333333333334,81.53333333333335,1.0,0.0,0.0,0.0,276.55,22.7,0.0,34.93333333333333,20.4,1389.6333333333332,7.533333333333334,45.550000000000004,53.083333333333336,7.683333333333334,92.48333333333333,84.8,72.7,-12.1,47.0,0.0,49.0,50.0,77.98333333333333,6.383333333333333,9.85,5.733333333333333
2024-03-01 11:00:00,433.5333333333333,354.6166666666666,0.8178333333333333,81.38333333333334,1.0,0.0,0.0,0.0,276.43333333333334,22.816666666666666,0.0,35.03333333333333,20.3,1412.45,7.366666666666667,45.63333333333333,53.0,7.7,92.83333333333333,85.13333333333334,72.7,-12.433333333333332,47.0,0.0,49.0,50.0,77.91666666666667,6.433333333333334,9.9,5.733333333333333
2024-03-01 12:00:00,423.3333333333333,354.51666666666665,0.8376666666666667,81.06666666666666,1.0,0.0,0.0,0.0,275.06666666666666,24.116666666666664,0.0,35.050000000000004,20.3,1431.1666666666667,7.1000000000000005,45.6,52.699999999999996,7.566666666666666,93.05,85.48333333333333,72.7,-12.783333333333333,47.833333333333336,0.0,49.0,50.0,77.58333333333333,6.816666666666666,9.9,5.733333333333333
2024-03-01 13:00:00,444.2833333333333,364.6333333333334,0.8206666666666665,83.58333333333333,1.0,0.0,0.0,0.0,283.5333333333333,25.78333333333333,0.0,35.050000000000004,20.283333333333335,1460.6666666666667,7.300000000000001,45.73333333333333,53.03333333333333,7.8,93.55,85.75,72.7,-13.049999999999999,49.0,0.0,49.0,50.0,77.75,7.083333333333333,9.6,5.55
2024-03-01 14:00:00,435.76666666666665,362.98333333333335,0.8333333333333334,83.06666666666666,1.0,0.0,0.0,0.0,281.78333333333336,25.8,0.0,35.0,20.433333333333334,1459.25,7.166666666666667,46.0,53.166666666666664,7.833333333333333,93.58333333333333,85.75,72.7,-13.049999999999999,49.0,0.0,49.0,50.0,77.64999999999999,7.116666666666667,9.633333333333333,5.616666666666667
2024-03-01 15:00:00,431.16,364.94,0.8468,83.53999999999999,1.0,0.0,0.0,0.0,283.76,25.860000000000003,0.0,35.04,20.259999999999998,1461.4,7.08,46.1,53.17999999999999,7.659999999999999,93.02000000000001,85.35999999999999,72.7,-12.66,49.0,0.0,49.0,50.0,77.74000000000001,7.1,9.6,5.58
2024-03-01 16:00:00,436.15000000000003,365.7833333333333,0.839,83.93333333333334,1.0,0.0,0.0,0.0,284.75,25.78333333333333,0.0,34.983333333333334,20.333333333333332,1464.0333333333335,7.1499999999999995,46.38333333333333,53.53333333333333,7.8,93.66666666666667,85.86666666666667,72.7,-13.166666666666666,49.0,0.0,49.0,50.0,77.83333333333333,7.05,9.583333333333334,5.55
2024-03-01 17:00:00,432.5333333333333,363.4166666666667,0.8403333333333333,83.28333333333333,1.0,0.0,0.0,0.0,282.46666666666664,25.766666666666666,0.0,34.93333333333333,20.266666666666666,1458.6833333333334,7.116666666666667,46.4,53.51666666666667,7.783333333333334,93.89999999999999,86.11666666666667,72.7,-13.416666666666666,49.0,0.0,49.0,50.0,77.71666666666667,7.1000000000000005,9.633333333333335,5.583333333333333
2024-03-01 18:00:00,425.76666666666665,367.25,0.863,85.39999999999999,1.0,0.0,0.0,0.0,289.68333333333334,24.399999999999995,0.0,32.833333333333336,20.383333333333333,1439.2166666666665,7.1000000000000005,46.71666666666667,53.81666666666666,8.1,93.85000000000001,85.75,72.7,-13.049999999999999,48.0,0.0,48.0,50.0,78.85000000000001,6.6499999999999995,8.933333333333334,5.566666666666666
2024-03-01 19:00:00,393.31666666666666,324.34999999999997,0.8250000000000001,72.61666666666667,1.0,0.0,0.0,0.0,246.79999999999998,24.25,0.0,32.93333333333333,20.416666666666668,1433.7666666666667,6.583333333333333,45.75,52.333333333333336,7.433333333333334,91.86666666666667,84.43333333333334,72.7,-11.733333333333334,48.0,0.0,48.0,50.0,76.05,7.5,10.183333333333334,6.316666666666666
2024-03-01 20:00:00,347.6166666666666,291.7,0.839,63.51666666666667,1.0,0.0,0.0,0.0,215.5,22.849999999999998,0.0,32.85,20.466666666666665,1402.0833333333333,5.95,45.5,51.449999999999996,6.383333333333333,89.85000000000001,83.46666666666665,72.7,-10.766666666666666,47.0,0.0,48.0,50.0,73.81666666666666,7.849999999999999,11.283333333333333,7.05
2024-03-01 21:00:00,314.48333333333335,278.0,0.8874999999999998,59.76666666666667,1.0,0.0,0.0,0.0,202.79999999999998,22.816666666666666,0.0,33.0,19.400000000000002,1393.0666666666666,5.416666666666667,45.51666666666667,50.93333333333334,5.95,89.36666666666667,83.41666666666667,72.7,-10.716666666666667,47.0,0.0,48.0,49.0,72.93333333333334,8.200000000000001,11.866666666666667,6.95
2024-03-01 22:00:00,267.5,242.04999999999998,0.904,49.699999999999996,1.0,0.0,0.0,0.0,168.63333333333333,21.233333333333334,0.0,32.800000000000004,19.4,1351.6166666666666,4.75,46.03333333333333,50.78333333333333,4.966666666666667,87.39999999999999,82.43333333333334,72.7,-9.733333333333333,46.0,0.0,48.0,49.0,69.53333333333333,8.833333333333334,13.616666666666667,8.033333333333333
2024-03-01 23:00:00,253.79999999999998,227.03333333333333,0.8971666666666667,45.48333333333333,1.0,0.0,0.0,0.0,154.73333333333332,21.266666666666666,0.0,32.78333333333333,18.233333333333334,1348.3,4.516666666666667,46.23333333333333,50.75,4.883333333333333,86.61666666666666,81.73333333333333,72.7,-9.033333333333333,46.0,0.0,48.0,48.0,68.10000000000001,9.383333333333335,14.466666666666667,8.049999999999999
2024-03-02 00:00:00,163.36666666666667,183.76666666666665,0.8755000000000001,32.766666666666666,0.8333333333333334,0.0,0.0,0.0,111.3,21.183333333333334,0.0,32.916666666666664,18.333333333333332,1120.4833333333333,3.533333333333333,46.26666666666667,49.800000000000004,4.116666666666666,84.73333333333333,80.61666666666666,72.7,-7.916666666666667,46.0,0.0,48.0,48.0,54.06666666666666,13.433333333333332,20.900000000000002,11.633333333333333
2024-03-02 01:00:00,198.61666666666667,202.35,1.0218333333333334,38.65,1.0,0.0,0.0,0.0,131.23333333333332,19.8,0.0,32.983333333333334,18.349999999999998,1311.7833333333333,3.6333333333333333,46.15,49.78333333333333,4.033333333333333,84.13333333333334,80.10000000000001,72.7,-7.3999999999999995,45.0,0.0,48.0,48.0,64.8,9.799999999999999,16.316666666666666,9.083333333333334
2024-03-02 02:00:00,183.29999999999998,190.38333333333333,1.04,35.11666666666667,1.0,0.0,0.0,0.0,119.33333333333333,19.683333333333334,0.0,32.96666666666667,18.366666666666664,1293.95,3.4,46.18333333333334,49.583333333333336,3.65,83.2,79.55,72.7,-6.8500000000000005,45.0,0.0,48.0,48.0,62.68333333333334,10.35,17.316666666666666,9.65
2024-03-02 03:00:00,180.0,187.78,1.0438,34.4,1.0,0.0,0.0,0.0,116.82000000000001,19.7,0.0,32.86,18.419999999999998,1293.52,3.34,46.260000000000005,49.6,3.5200000000000005,82.74,79.22,72.7,-6.5200000000000005,45.0,0.0,48.0,48.0,62.2,10.48,17.5,9.82
2024-03-02 04:00:00,181.0,188.32,1.042,34.519999999999996,1.0,0.0,0.0,0.0,117.2,19.64,0.0,32.980000000000004,18.48,1285.24,3.38,46.2,49.58,3.5,82.6,79.1,72.7,-6.4,45.0,0.0,48.0,48.0,62.220000000000006,10.459999999999999,17.5,9.82
2024-03-02 05:00:00,226.6833333333333,208.78333333333333,0.9226666666666666,40.46666666666667,1.0,0.0,0.0,0.0,137.38333333333333,19.883333333333333,0.0,33.166666666666664,18.383333333333333,1310.7833333333335,4.1499999999999995,46.199999999999996,50.35,4.166666666666667,83.55,79.38333333333334,72.7,-6.683333333333334,45.0,0.0,48.0,48.0,65.7,9.566666666666666,15.950000000000001,8.816666666666666
2024-03-02 06:00:00,249.96666666666667,216.25,0.866,42.63333333333333,1.0,0.0,0.0,0.0,145.1,19.849999999999998,0.0,33.0,18.333333333333332,1318.55,4.55,46.083333333333336,50.63333333333333,4.483333333333333,84.01666666666667,79.53333333333333,72.7,-6.833333333333333,45.0,0.0,48.0,48.0,67.08333333333333,9.183333333333334,15.266666666666666,8.5
2024-03-02 07:00:00,312.6333333333334,258.76666666666665,0.8303333333333334,54.96666666666667,1.0,0.0,0.0,0.0,186.48333333333335,19.966666666666665,0.0,33.0,19.366666666666667,1328.2166666666665,5.6499999999999995,45.38333333333333,51.03333333333333,5.466666666666666,85.93333333333334,80.46666666666667,72.7,-7.766666666666667,45.0,0.0,48.0,49.0,72.05,7.716666666666666,12.733333333333334,7.5
2024-03-02 08:00:00,337.65000000000003,273.28333333333336,0.8115,58.5,1.0,0.0,0.0,0.0,198.48333333333335,21.316666666666666,0.0,32.949999999999996,20.533333333333335,1361.8166666666668,5.95,45.23333333333333,51.18333333333334,5.766666666666667,87.08333333333333,81.31666666666666,72.7,-8.616666666666667,46.0,0.0,48.0,50.0,72.58333333333333,7.8,12.066666666666668,7.533333333333334
2024-03-02 09:00:00,366.40000000000003,303.3333333333333,0.8285,67.31666666666666,1.0,0.0,0.0,0.0,228.4333333333333,21.366666666666664,0.0,32.983333333333334,20.55,1370.2166666666665,6.416666666666667,45.5,51.916666666666664,6.416666666666667,88.81666666666666,82.39999999999999,72.7,-9.700000000000001,46.0,0.0,48.0,50.0,75.26666666666667,7.083333333333333,10.916666666666666,6.8
2024-03-02 10:00:00,344.05,299.76666666666665,0.6941666666666667,65.18333333333334,0.8333333333333334,0.0,0.0,0.0,221.54999999999998,22.816666666666666,0.0,35.050000000000004,20.366666666666664,1172.8666666666666,7.133333333333333,45.666666666666664,52.800000000000004,7.266666666666667,92.36666666666667,85.10000000000001,72.7,-12.4,47.0,0.0,49.0,50.0,64.36666666666666,10.433333333333334,15.916666666666666,9.266666666666667
2024-03-02 11:00:00,430.9666666666667,355.98333333333335,0.826,81.88333333333334,1.0,0.0,0.0,0.0,277.76666666666665,22.866666666666664,0.0,35.0,20.349999999999998,1407.2666666666667,7.3500000000000005,45.949999999999996,53.300000000000004,7.583333333333333,93.98333333333333,86.39999999999999,72.7,-13.700000000000001,47.0,0.0,49.0,50.0,78.05,6.416666666666667,9.833333333333334,5.733333333333333
2024-03-02 12:00:00,419.8333333333333,358.2,0.8531666666666666,82.2,1.0,0.0,0.0,0.0,278.78333333333336,24.0,0.0,34.96666666666667,20.416666666666668,1429.3500000000001,7.05,45.93333333333334,52.98333333333333,7.566666666666666,93.95,86.38333333333333,72.7,-13.683333333333332,47.833333333333336,0.0,49.0,50.0,77.83333333333333,6.683333333333334,9.766666666666667,5.716666666666666
2024-03-02 13:00:00,428.68333333333334,361.3,0.8431666666666667,82.48333333333333,1.0,0.0,0.0,0.0,279.98333333333335,25.833333333333332,0.0,35.13333333333333,20.349999999999998,1459.3833333333332,7.05,45.96666666666667,53.01666666666667,7.816666666666666,93.58333333333333,85.76666666666667,72.7,-13.066666666666668,49.0,0.0,49.0,50.0,77.51666666666667,7.1499999999999995,9.716666666666667,5.633333333333333
2024-03-02 14:00:00,419.8333333333333,358.76666666666665,0.8541666666666666,81.8,1.0,0.0,0.0,0.0,277.6333333333333,25.816666666666666,0.0,35.0,20.316666666666666,1460.2833333333335,6.8999999999999995,45.78333333333333,52.68333333333334,7.716666666666666,92.56666666666666,84.85000000000001,72.7,-12.15,49.0,0.0,49.0,50.0,77.33333333333333,7.2,9.766666666666667,5.7
2024-03-02 15:00:00,425.73999999999995,351.36,0.8252,79.74,1.0,0.0,0.0,0.0,270.44,25.78,0.0,34.980000000000004,20.16,1459.72,7.0,45.78,52.779999999999994,7.56,92.7,85.14,72.7,-12.440000000000001,49.0,0.0,49.0,50.0,76.9,7.359999999999999,9.98,5.76
2024-03-02 16:00:00,427.98333333333335,357.56666666666666,0.836,81.5,1.0,0.0,0.0,0.0,276.45,25.8,0.0,35.1,20.233333333333334,1460.45,7.033333333333334,46.199999999999996,53.23333333333333,7.666666666666667,93.58333333333333,85.91666666666667,72.7,-13.216666666666667,49.0,0.0,49.0,50.0,77.31666666666666,7.233333333333333,9.816666666666668,5.6499999999999995
2024-03-02 17:00:00,432.1666666666667,350.8833333333334,0.8125,79.46666666666665,1.0,0.0,0.0,0.0,269.90000000000003,25.766666666666666,0.0,35.0,20.216666666666665,1460.8166666666666,7.1000000000000005,45.96666666666667,53.06666666666666,7.666666666666667,93.36666666666667,85.7,72.7,-13.0,49.0,0.0,49.0,50.0,76.93333333333334,7.3500000000000005,9.966666666666667,5.766666666666667
2024-03-02 18:00:00,414.51666666666665,354.31666666666666,0.855,81.6,1.0,0.0,0.0,0.0,276.8,24.316666666666666,0.0,32.949999999999996,20.25,1434.8500000000001,6.933333333333334,46.1,53.03333333333333,7.883333333333333,93.08333333333333,85.2,72.7,-12.5,48.0,0.0,48.0,50.0,78.10000000000001,6.8500000000000005,9.316666666666668,5.733333333333333
2024-03-02 19:00:00,389.34999999999997,321.8666666666667,0.8271666666666667,71.96666666666667,1.0,0.0,0.0,0.0,244.25,24.349999999999998,0.0,32.96666666666667,20.3,1430.2833333333335,6.533333333333334,45.61666666666667,52.15,7.366666666666667,91.38333333333333,84.01666666666667,72.7,-11.316666666666668,48.0,0.0,48.0,50.0,75.86666666666666,7.566666666666666,10.233333333333333,6.316666666666666
2024-03-02 20:00:00,358.68333333333334,298.06666666666666,0.8313333333333333,65.36666666666667,1.0,0.0,0.0,0.0,221.78333333333333,22.833333333333332,0.0,33.06666666666667,20.366666666666664,1399.6333333333332,6.1499999999999995,45.43333333333334,51.583333333333336,6.466666666666666,90.10000000000001,83.63333333333334,72.7,-10.933333333333332,47.0,0.0,48.0,50.0,74.33333333333333,7.683333333333334,11.133333333333333,6.866666666666667
2024-03-02 21:00:00,306.8666666666667,274.05,0.8961666666666667,58.550000000000004,1.0,0.0,0.0,0.0,198.98333333333335,22.8,0.0,33.083333333333336,19.233333333333334,1389.1333333333332,5.3,45.666666666666664,50.96666666666667,5.866666666666667,89.39999999999999,83.53333333333335,72.7,-10.833333333333334,47.0,0.0,48.0,49.0,72.5,8.35,12.1,7.066666666666666
2024-03-02 22:00:00,280.2,253.76666666666665,0.9068333333333333,53.13333333333333,1.0,0.0,0.0,0.0,180.38333333333333,21.3,0.0,32.86666666666667,19.25,1349.6499999999999,4.983333333333333,46.13333333333333,51.11666666666667,5.2,87.93333333333334,82.73333333333333,72.7,-10.033333333333333,46.0,0.0,48.0,49.0,71.08333333333333,8.383333333333335,12.950000000000001,7.583333333333333
2024-03-02 23:00:00,255.51666666666665,238.6,0.9348333333333333,49.03333333333333,1.0,0.0,0.0,0.0,166.33333333333334,21.233333333333334,0.0,32.833333333333336,18.2,1347.55,4.55,46.31666666666666,50.86666666666667,4.866666666666666,87.18333333333334,82.31666666666666,72.7,-9.616666666666667,46.0,0.0,48.0,48.0,69.68333333333334,8.9,13.766666666666666,7.633333333333333
2024-03-03 00:00:00,212.91666666666666,235.08333333333334,1.115,47.9,1.0,0.0,0.0,0.0,162.5666666666667,21.150000000000002,0.0,33.11666666666667,18.266666666666666,1344.8333333333333,3.8000000000000003,46.13333333333333,49.93333333333334,4.366666666666666,85.71666666666665,81.35000000000001,72.7,-8.65,46.0,0.0,48.0,48.0,68.75,9.116666666666667,14.266666666666666,7.866666666666667
2024-03-03 01:00:00,196.35999999999999,215.21999999999997,1.0964,42.38,1.0,0.0,0.0,0.0,144.2,19.84,0.0,32.98,18.2,1316.56,3.5799999999999996,46.04,49.62,4.12,84.5,80.38,72.7,-7.68,45.0,0.0,48.0,48.0,66.46,9.379999999999999,15.559999999999999,8.6
2024-03-03 02:00:00,183.65,214.3166666666667,1.1861666666666666,42.21666666666667,1.0,0.0,0.0,0.0,143.25,19.833333333333332,0.0,32.96666666666667,18.3,1315.3666666666668,3.35,46.166666666666664,49.51666666666667,3.9666666666666663,83.58333333333333,79.61666666666666,72.7,-6.916666666666667,45.0,0.0,48.0,48.0,66.13333333333334,9.450000000000001,15.716666666666667,8.716666666666667
2024-03-03 03:00:00,180.35,204.01666666666665,1.1326666666666667,39.166666666666664,1.0,0.0,0.0,0.0,133.0,19.75,0.0,32.98333333333333,18.316666666666666,1305.7166666666667,3.3166666666666664,45.98333333333333,49.300000000000004,3.783333333333333,82.88333333333334,79.10000000000001,72.7,-6.3999999999999995,45.0,0.0,48.0,48.0,64.88333333333334,9.75,16.316666666666666,9.033333333333333
2024-03-03 04:00:00,182.75,197.6,1.0893333333333333,37.25,1.0,0.0,0.0,0.0,126.48333333333333,19.7,0.0,33.03333333333333,18.349999999999998,1296.3500000000001,3.3833333333333333,45.85,49.23333333333333,3.5500000000000003,82.18333333333334,78.63333333333334,72.7,-5.933333333333334,45.0,0.0,48.0,48.0,63.449999999999996,10.116666666666667,16.966666666666665,9.416666666666666
2024-03-03 05:00:00,236.6833333333333,213.46666666666667,0.9026666666666667,41.833333333333336,1.0,0.0,0.0,0.0,142.28333333333333,19.866666666666667,0.0,32.949999999999996,18.349999999999998,1315.75,4.316666666666666,45.31666666666666,49.63333333333333,4.333333333333333,83.56666666666666,79.23333333333333,72.7,-6.533333333333334,45.0,0.0,48.0,48.0,66.3,9.416666666666666,15.6,8.683333333333334
2024-03-03 06:00:00,248.71666666666667,218.4,0.8786666666666667,43.416666666666664,1.0,0.0,0.0,0.0,147.28333333333333,19.866666666666667,0.0,32.983333333333334,18.266666666666666,1321.5166666666667,4.516666666666667,45.18333333333334,49.699999999999996,4.516666666666667,84.16666666666667,79.64999999999999,72.7,-6.95,45.0,0.0,48.0,48.0,67.41666666666667,9.1,15.1,8.366666666666665
2024-03-03 07:00:00,307.6166666666667,256.25,0.8335,54.166666666666664,1.0,0.0,0.0,0.0,183.8166666666667,19.966666666666665,0.0,32.96666666666667,19.483333333333334,1338.2166666666667,5.516666666666667,45.166666666666664,50.68333333333334,5.316666666666666,85.51666666666667,80.2,72.7,-7.5,45.0,0.0,48.0,49.0,71.73333333333333,7.783333333333332,12.866666666666667,7.6000000000000005
2024-03-03 08:00:00,340.68333333333334,275.68333333333334,0.8101666666666666,59.13333333333333,1.0,0.0,0.0,0.0,200.95000000000002,21.366666666666664,0.0,32.86666666666667,20.533333333333335,1366.3999999999999,5.983333333333333,45.46666666666667,51.449999999999996,5.783333333333334,87.11666666666667,81.33333333333333,72.7,-8.633333333333335,46.0,0.0,48.0,50.0,72.86666666666667,7.75,11.916666666666666,7.466666666666666
2024-03-03 09:00:00,354.45,290.09999999999997,0.8183333333333334,63.43333333333334,1.0,0.0,0.0,0.0,215.23333333333335,21.416666666666668,0.0,33.0,20.5,1364.6833333333332,6.233333333333333,45.46666666666667,51.699999999999996,6.3,88.05,81.75,72.7,-9.049999999999999,46.0,0.0,48.0,50.0,74.14999999999999,7.3999999999999995,11.383333333333333,7.083333333333333
2024-03-03 10:00:00,414.09999999999997,338.90000000000003,0.8184999999999999,76.81666666666666,1.0,0.0,0.0,0.0,260.56666666666666,22.849999999999998,0.0,35.016666666666666,20.45,1406.3333333333333,7.066666666666666,45.449999999999996,52.51666666666667,7.366666666666667,91.08333333333333,83.71666666666667,72.7,-11.016666666666666,47.0,0.0,49.0,50.0,76.85000000000001,6.766666666666667,10.366666666666667,6.033333333333334
2024-03-03 11:00:00,426.6666666666667,354.73333333333335,0.8315,81.41666666666667,1.0,0.0,0.0,0.0,276.45,22.883333333333336,0.0,35.0,20.333333333333332,1412.4666666666665,7.25,45.63333333333333,52.88333333333333,7.616666666666667,93.26666666666667,85.64999999999999,72.7,-12.950000000000001,47.0,0.0,49.0,50.0,77.91666666666667,6.466666666666666,9.9,5.733333333333333
2024-03-03 12:00:00,424.7,354.6166666666666,0.8351666666666667,81.14999999999999,1.0,0.0,0.0,0.0,275.2666666666667,24.0,0.0,35.1,20.283333333333335,1428.9666666666665,7.133333333333333,45.71666666666667,52.85,7.683333333333334,93.8,86.11666666666667,72.7,-13.416666666666666,47.833333333333336,0.0,49.0,50.0,77.63333333333334,6.75,9.883333333333335,5.733333333333333
2024-03-03 13:00:00,433.7166666666667,364.1666666666667,0.8393333333333333,83.51666666666667,1.0,0.0,0.0,0.0,283.23333333333335,25.78333333333333,0.0,34.9,20.233333333333334,1455.8,7.1499999999999995,45.76666666666666,52.916666666666664,7.8,93.83333333333333,86.03333333333335,72.7,-13.333333333333334,49.0,0.0,49.0,50.0,77.76666666666667,7.066666666666666,9.583333333333334,5.55
2024-03-03 14:00:00,414.59999999999997,350.45,0.8453333333333334,79.4,1.0,0.0,0.0,0.0,269.31666666666666,25.816666666666666,0.0,35.06666666666666,20.233333333333334,1459.7666666666667,6.816666666666666,46.03333333333333,52.85,7.616666666666667,93.78333333333335,86.16666666666667,72.7,-13.466666666666667,49.0,0.0,49.0,50.0,76.83333333333333,7.366666666666667,10.0,5.783333333333334
2024-03-03 15:00:00,421.95,359.8833333333334,0.8531666666666666,82.14999999999999,1.0,0.0,0.0,0.0,279.0,25.78333333333333,0.0,34.916666666666664,20.183333333333334,1457.0666666666666,6.95,46.01666666666667,52.96666666666667,7.7,93.7,86.0,72.7,-13.299999999999999,49.0,0.0,49.0,50.0,77.53333333333333,7.1499999999999995,9.700000000000001,5.616666666666666
2024-03-03 16:00:00,435.5833333333333,372.6333333333334,0.8553333333333333,85.93333333333334,1.0,0.0,0.0,0.0,291.6166666666667,25.883333333333336,0.0,34.983333333333334,20.150000000000002,1462.25,7.1499999999999995,46.11666666666667,53.26666666666667,7.733333333333333,93.45,85.71666666666665,72.7,-13.016666666666666,49.0,0.0,49.0,50.0,78.23333333333333,6.95,9.4,5.416666666666667
2024-03-03 17:00:00,432.2,363.34999999999997,0.8405,83.2,1.0,0.0,0.0,0.0,282.21666666666664,25.8,0.0,35.13333333333333,20.25,1457.6000000000001,7.116666666666667,46.050000000000004,53.166666666666664,7.8,93.68333333333334,85.88333333333333,72.7,-13.183333333333332,49.0,0.0,49.0,50.0,77.64999999999999,7.1000000000000005,9.666666666666666,5.583333333333333
2024-03-03 18:00:00,426.98333333333335,368.06666666666666,0.862,85.73333333333333,1.0,0.0,0.0,0.0,290.76666666666665,24.349999999999998,0.0,32.75,20.2,1433.2,7.1499999999999995,46.0,53.15,8.066666666666668,93.76666666666667,85.7,72.7,-13.0,48.0,0.0,48.0,50.0,78.98333333333333,6.633333333333333,8.916666666666666,5.483333333333333
2024-03-03 19:00:00,383.05,316.8333333333333,0.8271666666666667,70.43333333333334,1.0,0.0,0.0,0.0,239.29999999999998,24.3,0.0,32.983333333333334,20.25,1425.3833333333332,6.45,45.6,52.050000000000004,7.166666666666667,91.85000000000001,84.68333333333334,72.7,-11.983333333333334,48.0,0.0,48.0,50.0,75.41666666666667,7.7,10.466666666666667,6.3999999999999995
2024-03-03 20:00:00,271.9,252.08,0.6980000000000001,51.82000000000001,0.8,0.0,0.0,0.0,175.85999999999999,22.86,0.0,32.92,20.44,1115.6799999999998,5.8,45.480000000000004,51.279999999999994,6.34,89.82000000000001,83.47999999999999,72.7,-10.78,47.0,0.0,48.0,50.0,59.42,12.18,17.5,10.9
